τελέσφορα	a-p---na-	τελέσφορος
ἔργματα	n-p---na-	ἔργμα
χριστοῦ	n-s---mg-	Χριστός
.	u--------	.
πυκτίον	n-s---na-	πυκτίον
ἐν	r--------	ἐν
λαγόνεσσι	n-p---fd-	λαγών
σαφῶς	d--------	σαφής
ἐνέπασσέ	v3saia---	ἐμπάσσω
γε	g--------	γε
λουκᾶς	n-s---mn-	Λουκᾶς
:	u--------	:
ἡ	l-s---fn-	ὁ
χεὶρ	n-s---fn-	χείρ
μὲν	g--------	μέν
ἡ	l-s---fn-	ὁ
γράψασα	v-sapafn-	γράφω
","	u--------	","
σήπεται	v3spip---	σήπω
τάφῳ	n-s---md-	τάφος
.	u--------	.
θάλασσαν	n-s---fa-	θάλασσα
καὶ	g--------	καί
γῆν	n-s---fa-	γῆ
τὴν	l-s---fa-	ὁ
ἅπασαν	a-s---fa-	ἅπας
εἰ	c--------	εἰ
δράμοις	v2saoa---	τρέχω
","	u--------	","
τάφος	n-s---mn-	τάφος
","	u--------	","
ἄνθρωπε	n-s---mv-	ἄνθρωπος
τὸ	l-s---na-	ὁ
σῶμα	n-s---na-	σῶμα
σου	p2s---cg-	σύ
καλύψει	v3sfia---	καλύπτω
·.·	u--------	·.·
Γυμνὸς	a-s---mn-	γυμνός
ἐπέβην	v1saia---	ἐπιβαίνω
ἐν	r--------	ἐν
γῇ	n-s---fd-	γῆ
·	u--------	·
γυμνὸς	a-s---mn-	γυμνός
δ	g--------	δέ
	u--------	
ὑπὸ	r--------	ὑπὸ
γαῖαν	n-s---fa-	γαῖα
ἄπειμι	v1spia---	ἄπειμι
·	u--------	·
καὶ	c--------	και
τί	p-s---na-	τις
μάτην	d--------	μάτην
μοχθῶ	n-s---md-	μόχθος
","	u--------	","
γυμνὸν	a-s---na-	γυμνός
ὁρῶν	v-sppamn-	ὁράω
τὸ	l-s---na-	ὁ
τέλος	n-s---na-	τέλος
·	u--------	·
ὁ	l-s---mn-	ὁ
κόσμος	n-s---mn-	κόσμος
σκηνή	n-s---fn-	σκηνή
·	u--------	·
ὁ	p-s---mn-	ὁ
βίος	n-s---mn-	βίος
","	u--------	","
πάροδος	n-s---fn-	πάροδος
ἦλθες	v2saia---	ἔρχομαι
εἶδες	v2saia---	εἶδον
","	u--------	","
ἀπῆλθες	v2saia---	ἀπέρχομαι
+	u--------	+
+	u--------	+
Ἄλλος	p-s---mn-	ἄλλος
μὲν	d--------	μέν
ἄλλα	g--------	ἄλλα
συλλέγει	v3spia---	συλλέγω
καὶ	c--------	και
συνέχει	v3siia---	συνέχω
·	u--------	·
Χρυσὸν	n-s---ma-	χρυσός
λίθους	n-p---ma-	λίθος
·	u--------	·
μάργαρον	n-s---ma-	μάργαρος
","	u--------	","
ἔσθη	n-p---na-	ἔσθος
ποικίλα	a-p---na-	ποικίλος
·	u--------	·
Ἐγὼ	p1s---cn-	ἐγώ
δὲ	g--------	δε
τοὺς	l-p---ma-	ὁ
σοὺς	p2s---ca-	σός
ὡς	c--------	ὡς
μέγα	a-s---ma-	μέγας
πλοῦτον	n-s---ma-	πλοῦτος
λόγους	n-s---ma-	λόγος
","	u--------	","
Μέγιστε	a-s---mvs	μέγας
βασίλειε	n-s---mv-	βασίλειος
θαῦμα	n-s---nv-	θαῦμα
τῶν	l-p---mg-	ὁ
λόγων	n-p---mg-	λόγος
·	u--------	·
Ἔχω	v1spia---	ἔχω
συνάξας	v-sapamn-	συνάγω
ἄλλον	a-s---ma-	ἄλλος
ἄλλοθεν	d--------	ἄλλοθεν
πόθω	n-s---md-	πόθος
·	u--------	·
Κατατρυφῶ	v1spia---	κατατρυφάω
τε	g--------	τε
τῶν	l-p---ng-	ὁ
σοφῶν	a-p---ng-	σοφός
νοημάτων	n-p---ng-	νόημα
·	u--------	·
Καὶ	c--------	καί
τέρπομαι	v1spie---	τέρπω
μάλιστα	d-------s	μάλα
ταῖς	l-p---fd-	ὁ
θεωρίαις	n-p---fd-	θεωρία
·	u--------	·
Ναὶ	d--------	ναί
μὴν	g--------	μην
τυποῦμαι	v1spie---	τυπόω
καὶ	g--------	καί
ῥυθμίζομαι	v1spie---	ῥυθμίζω
τρόπους	n-p---ma-	τρόπος
·	u--------	·
Τοῖς	l-p---md-	ὁ
ἠθικοῖς	a-p---md-	ἠθικός
σου	p2s---cg-	συ
τοῖς	l-p---md-	ὁ
παραινέταις	n-p---md-	παραινέτης
λόγοις	n-p---md-	λόγος
","	u--------	","
Γεώργιος	n-s---mn-	Γεώργιος
σὸς	a-s---mn-	σός
ἐν	r--------	ἐν
μονασταῖς	n-p---md-	μοναστής
οἰκέτης	n-s---mn-	οἰκέτης
·:-	u--------	·:-
+	u--------	+
+	u--------	+
ἀρχιερεὺς	n-s---mn-	ἀρχιερεύς
ἐφεσίοθεν	d--------	ἐφεσίοθεν
θεηγόρος	n-s---mn-	θεηγόρος
ἐκ	r--------	ἐκ
θεοῦ	n-s---mg-	θεός
εἶπεν	v3saia---	λέγω
·:·	u--------	·:·
πρῶτος	a-s---mn-	πρῶτος
ἰωάννης	n-s---mn-	Ἰωάννης
","	u--------	","
ὡς	c--------	ὡς
θεὸς	n-s---mn-	θεός
ἦν	v3siia---	εἰμί
ὁ	l-s---mn-	ὁ
λόγος	n-s---mn-	λόγος
·:·	u--------	·:·
Ἀφεὶς	v-sapamn-	ἀφίημι
ὦ	i--------	ὦ
πρόκλε	r--------	πρόκλος
σοὺς	n-p---ma-	σός
ἀποκρήμνους	a-p---ma-	ἀπόκρημνος
λόγους	n-p---ma-	λόγος
καὶ	g--------	καί
τοὺς	l-p---ma-	ὁ
σφαιρικοὺς	a-p---ma-	σφαιρικός
οὓς	p-p---ma-	ὅς
τρέχεις	v2spia---	τρέχω
ἀναδρόμους	n-s---mn-	ἀνάδρομος
ἐν	r--------	ἐν
οἷς	p-p---cd-	ὅς
τε	g--------	τε
μούσας	n-p---fa-	μούσα
δεικνύεις	v2spia---	δείκνυμι
σφαιροδρόμους	a-p---fa-	σφαιρόδρομος
","	u--------	","
κάτελθε	v2sama---	κατέρχομαι
μικρὸν	a-s---na-	μικρός
καὶ	g--------	καί
ταπεινά	a-s---fn-	ταπεινός
μοι	p1s---cd-	εγώ
γράφε	v2sama---	γράφω
·	u--------	·
μή	d--------	μή
πως	d--------	πως
αἱ	l--------	ὁ
κυλίστραι	n-p---fn-	κυλίστρα
σε	p2s---ca-	συ
τῆς	l-s---fg-	ὁ
σφαίρας	n-s---fg-	σφαῖρα
κάτω	d--------	κάτω
","	u--------	","
ῥίψωσιν	v3pasa---	ῥίπτω
εἰς	r--------	εἰς
γῆν	n-s---fa-	γῆ
καὶ	g--------	καί
ῥαγῆς	v2sasa---	ῥηγνυμι
παραυτίκα	d--------	παραυτίκα
·	u--------	·
ὀλισθηρός	a-s---mn-	ὀλισθηρός
γαρ	d--------	γάρ
σφαιρικὸς	a-s---mn-	σφαιρικός
σύμπας	a-s---mn-	σύμπας
δρόμος	n-s---mn-	δρόμος
εἰ	c--------	εἰ
δ	g--------	δε
	u--------	
ἐθέλεις	v2spia---	ἐθέλω
ἄνθρωπε	n-s---mv-	ἄνθρωπος
προσδραμεῖν	v--pna---	προστρέχω
κάτω	d--------	κάτω
","	u--------	","
πρόκυπτε	v2spma---	προκύπτω
τῶν	l-p---ng-	ὁ
σῶν	d--------	σός
κἂν	g--------	και
βραχὺ	a-s---na-	βραχύς
σφαιρωμάτων	n-p---ng-	σφαίρωμα
·	u--------	·
καὶ	g--------	καί
τῶν	l-p---ng-	ὁ
ταπεινῶν	a-p---ng-	ταπεινός
ἡμεδαπῶν	a-p---ng-	ἡμεδαπός
ῥημάτων	n-p---ng-	ῥημα
τὴν	l-s---fa-	ὁ
ἀσκραικὴν	a-s---fa-	ἀσκραικός
βίβλον	n-s---fa-	βίβλος
ἐξηγουμένων	v-pppeng-	ἐξηγέομαι
","	u--------	","
ἄκουε	v2spma---	ακούω
μικρὸν	a-s---na-	μίκρος
εὐτελῶς	d--------	εὐτελῶς
γεγραμμένων	d--------	γράφω
:~	u--------	:~
Βίβλῳ	n-s---fn-	βίβλος
γραφείσας	v-pappfa-	γράφω
τῇδε	l-p---fd-	ὅδε
τὰς	l-p---fd-	ὁ
καθ	r--------	κάτα
	u--------	
ἡμέραν	n-s---fa-	ἡμέρας
μνήμας	n-p---fa-	μνήμη
ἑορτὰς	n-p---fa-	ἐορτή
τοῦ	l-s---mg-	ὁ
χρόνου	n-s---mg-	χρόνος
παντὸς	a-s---mg-	πᾶς
βλέπων	v-sppamn-	βλέπω
","	u--------	","
τοῦ	l-s---mg-	ὁ
ζωγράφου	n-s---mg-	ζώγραφος
θαύμαζε	v2spma---	θαυμάζω
τὴν	l-s---fa-	ὁ
εὐτεχνίαν	n-s---fa-	εὐτεχνία
.	u--------	.
καὶ	d--------	καί
γὰρ	d--------	γάρ
νοητὸς	n-s---mn-	νοητός
ὡς	c--------	ὡς
πόλος	n-s---mn-	πόλος
τὸ	l-s---nn-	ὁ
βιβλίον	n-s---nn-	βιβλίον
Χριστὸν	n-s---ma-	Χριστός
νοητὸν	a-s---ma-	νοητός
ἥλιον	n-s---ma-	ἥλιος
μέσον	a-s---na-	μέσος
φέρει	v3spia---	φέρω
","	u--------	","
καὶ	g--------	καί
πανσέληνον	n-s---ma-	πανσέληνος
τὴν	l-s---fa-	ὁ
τεκοῦσαν	v-sapafa-	τίκτω
παρθένον	n-s---fa-	παρθένος
","	u--------	","
ὡς	d--------	ὡς
ἀστέρας	n-p---ma-	ἀστήρ
κύκλῳ	n-s---md-	κύκλος
δὲ	g--------	δέ
φρυκτωρουμένους	v-pppema-	φρυκτωρέω
πάντων	a-p---mg-	πᾶς
δικαίων	a-p---mg-	δικαῖος
τῶν	l-p---mg-	ὁ
ἀπ	r--------	ἀπό
	u--------	
αἰῶνος	n-s---mg-	αἰών
χορούς	n-p---ma-	χορός
","	u--------	","
τοὺς	l-p---ma-	ὁ
εὐαρεστήσαντας	v-papama-	εὐαρεστέω
αὐτῷ	p-s---md-	αὐτός
γνησίως	d--------	γνήσιος
.	u--------	.
πίστις	n-s---fn-	πίστις
δὲ	g--------	δέ
ταῦτα	p-p---na-	οὗτος
καὶ	g--------	καί
πονεῖ	v3spia---	πονέω
καὶ	g--------	καί
προσφέρει	v3spia---	προσφέρω
","	u--------	","
καὶ	g--------	καί
ποτνιᾶται	v3spie---	ποτνιάω
καὶ	g--------	καί
νεουργεῖ	v3spia---	νεουργέω
καὶ	g--------	καί
γράφει	v3spia---	γράφω
Ζαχαρίου	n-s---mg-	Ζαχαρίςε
καλογήρου	a-s---mg-	καλόγηρος
τοῦ	l-s---mg-	ὁ
Ἰβήρου	n-s---mg-	Ἴβηρος
.	u--------	.
ὦ	i--------	ὦ
θεῖος	a-s---mn-	θεῖος
ἔρως	n-s---mn-	ἔρως
.	u--------	.
+	u--------	+
Βροντῆς	n-s---mn-	Βροντῆς
γεγονέστερον	a-s---fac	γεγωνός
παῦλος	n-s---mn-	Παῦλος
ἠχήσας	v-sapamn-	ἠχέω
·	u--------	·
τὴν	l-s---fa-	ὁ
βροντοφθογγόφονον	a-s---fa-	
πνεύματος	n-s---ng-	πνεῦμα
χάριν	n-s---fa-	χάρις
:	u--------	:
ἅπασαν	a-s---fa-	ἅπας
ἐμβρόντητον	a-s---fa-	ἐμβρόντητος
·	u--------	·
σκεδάζει	v3spia---	σκεδάζω
πλάνην	n-s---fa-	πλάνη
:	u--------	:
τοῖς	l-p---md-	ὁ
πιστοῖς	a-p---md-	πιστός
ἡδύφθογγον	a-p---na-	ἡδύφθογγος
μουσιουργεῖ	v3s---ca-	μουσιουργέω
μέλος	n-s---na-	μέλος
:	u--------	:
σέβειν	v--pna---	σέβω
τριλαμπὲς	a-s---na-	τριλαμπής
μονοκρατές	a-s---na-	μονοκρατής
τε	g--------	τε
φάος	n-s---na-	φάος
:	u--------	:
ρήτωρ	n-s---mn-	ρήτωρ
πυρίπνους	a-s---mn-	πυρίπνους
ὤφθη	v3saip---	ὁράω
τῆς	l-s---fg-	ἡ
ἐκκλησίας	n-s---fg-	ἐκκλησία
:	u--------	:
τὸν	l-s---ma-	ὁ
χριστὸν	n-s---ma-	Χριστός
κηρύξαντα	v-sapama-	κηρύσσω
τε	g--------	τε
πάση	a-s---fd-	πᾶς
τῆ	l-s---fd-	ἡ
κτίσει	n-s---fd-	κτίσις
:-	u--------	:-
+	d--------	+
Γράψε	v3saia---	γράφω
θεοῦ	n-s---mg-	θεός
σαρκώσιος	a-s---fg-	σάρκωσις
ἔξοχα	a-p---na-	ἔξοχος
θαύματα	n-p---na-	θαῦμα
πάντα	a-p---na-	πᾶς
·:·	u--------	·:·
ματθαῖος	n-s---mn-	Ματθαῖος
σελλίδεσσιν	n-p---fd-	σελίς
.	u--------	.
ἐπεὶ	c--------	ἐπεί
λίπε	v3saia---	λείπω
δόμα	n-s---na-	δόμα
τελώνου	n-s---mg-	τελώνης
·:·	u--------	·:·
δαυὶδ	n-s---mn-	Δαυίδ
προφήτου	n-s---mg-	προφήτης
","	u--------	","
καὶ	g--------	καί
βασιλέως	n-s---mg-	βασιλεύς
μέλος	n-s---na-	μέλος
·	u--------	·
ὁ	l-s---mn-	ὁ
προφητάναξ	n-s---md-	προφητάναξ
θείου	a-s---ng-	θεῖος
πνεύματος	n-s---ng-	πνεῦμα
·	u--------	·
πνέων	v-sppamn-	πνέω
τὸ	l-s---na-	ὁ
προφητικὸν	a-s---na-	προφητικός
μελι(...)α	is--------	μελι(...)α
ἐπάδει	v3spia---	ἐπαείδω
+	u--------	+
δαυὶδ	n-s---mn-	δαυίδ
τὸ	l-s---na-	ὁ
πρῶτον	a-s---na-	πρῶτος
ἆσμα	n-s---na-	ᾆσμα
τῶν	l-p---mg-	ὁ
ψαλμῶν	n-p---mg-	ψαλμός
βάσις	n-s---fn-	βάσις
·:·	u--------	·:·
δεσμῶν	n-p---mg-	δεσμός
ὑλικῶν	a-p---mg-	ὑλικός
ἀπολύων	v-sppamn-	ἀπολύω
τοὺς	l-p---ma-	ὁ
πόδας	n-p---ma-	πούς
:	u--------	:
·:·	u--------	·:·
μωσῆς	n-s---mn-	Μωσῆς
θεοῦ	n-s---mg-	θεός
τὰς	l-p---fa-	ὁ
πλάκας	n-p---fa-	πλάξ
εἰσδεδεγμένος	v-srpemn-	εἰσδέχομαι
","	u--------	","
δίδωσι	v3spia---	δίδωμι
ταύτας	p-p---fa-	οὗτος
τῶ	l-s---md-	ὁ
λαῶ	n-s---md-	λαός
τοῦ	l-s---mg-	ὁ
κυρίου	n-s---mg-	κυρίος
·:·	u--------	·:·
·:·	u--------	·:·
ἐγω	p1s---cn-	ἐγώ
μέν	g--------	μέν
εἰμι	v1spia---	εἰμί
σὸς	a-s---mn-	σός
φύλαξ	n-s---mn-	φύλαξ
στεφηφόρε	n-s----v-	στεφηφόρος
·	u--------	·
ὡς	c--------	ὡς
ἔγνως	v2saia---	γιγνώσκω
αὐτὸς	p-s---mn-	αὐτός
πραγμάτων	n-p---ng-	πρᾶγμα
τὰς	l-p---fa-	ὁ
ἐκβάσεις	n-p---fa-	ἔκβασις
·	u--------	·
ὁ	l-s---mn-	ὁ
δʹ	g--------	δέ
αὖ	d--------	αὖ
γε	g--------	γε
ῥήσεις	n-p---fa-	ῥῆσις
καὶ	g--------	καί
χρυσοῦν	a-s---na-	χρύσεος
φέρων	v-sppamn-	φέρω
στόμα	n-s---na-	στόμα
·	u--------	·
ὁ	l-s---mn-	ὁ
συγγραφεὺς	n-s---mn-	συγγραφεύς
ἕστηκεν	v3sria---	ἴστημι
εἰς	r--------	εἰς
δυσωπίαν	n-s---fa-	δυσωπία
·	u--------	·
αἰτῶν	v-sppamn-	αἰτέω
σὺν	r--------	σύν
ἡμῖν	p1p---cd-	ἐγώ
γραφέως	n-s---mg-	γραφεύς
τοῦ	l-s---mg-	ὁ
σοῦ	a-s---mg-	σός
χάριν	n-s---fa-	χάρις
·	u--------	·
ὅν	p-s---ma-	ὅς
εὐμενῶς	d--------	εὐμενής
βλέποις	v2spoa---	βλέπω
τε	g--------	τε
καὶ	g--------	καί
τρέφοις	v2spoa---	τρέφω
ἄναξ	n-s---mv-	ἄναξ
.	u--------	.
Ἔθελξας	v2saia---	θέλγω
εὖ	d--------	εὖ
με	p1s---ca-	ἐγώ
τοῖσδε	p-p---md-	ὅδε
τοῖς	l-p---md-	ὁ
θεορρύτοις	a-p---md-	θεόρρητος
·	u--------	·
ὑπερφερὴς	a-s---fn-	ὑπερφερὴς
πέλουσα	v-sppafn-	πέλω
κοσμίως	d-sppafg-	κόσμιος
λόγοις	n-p---md-	λόγος
·	u--------	·
σεπτὴ	a-s---fv-	σεπτός
διαμπὰξ	d--------	διαμπάξ
βίβλε	n-s---fv-	βίβλος
παμφαεστάτη	a-s---fvs	παμφαής
·	u--------	·
ταύτη	p-s---fd-	οὗτος
προχείρως	d--------	προχείρως
ὧν	p-p---mg-	ὅς
ἔφησας	v2saia---	φημί
δογμάτων	n-p---ng-	δόγμα
·	u--------	·
ῥύβδην	d--------	ῥύβδην
ὑπάρξω	v1sfia---	ὑπάρχω
καὶ	g--------	καί
τισω	p1sfia---	τίνω
φθόνου	n-s---mg-	φθόνος
ἄτερ	r--------	ἄτερ
·	u--------	·
ἀπρὶξ	d--------	ἀπρίξ
λιτοῦσιν	v3ppia---	λιτέω
εὐθὺς	d--------	εὐθύς
εἰ	c--------	εἰ
βίβλον	n-s---fa-	βίβλος
λάβω	v-sasa---	λαμβάνω
·	u--------	·
τιμὴν	n-s---fa-	τιμή
ταλαντεύουσα	v-sppafn-	ταλαντεύω
σοῦ	p2s---cg-	σύ
τῆς	l-s---fg-	ὁ
εὐθύμου	a-s---fg-	εὔθυμος
·	u--------	.
ἴσην	a-s---fa-	ἴσος
ὅπως	c--------	ὅπως
σε	p2s---ca-	σὐ
μοι	p1s---cd-	ἐγώ
τίσουσιν	v3pasa---	τίνω
εὖ	d--------	εὖ
μάλα	d--------	μάλα
·	u--------	.
ὄντως	d--------	ὄντως
γὰρ	g--------	γάρ
οὑτως	d--------	οὕτως
εἰ	c--------	εἰ
δράσω	v1sasa---	δράω
καθὼς	c--------	καθώς
ἔφης	v2siia---	φημί
στίφη	n-d---na-	στῖφος
διωξω	v1sasa---	διώκω
τῶν	l-p---cg-	ὁ
φθορευόντων	v-pppacg-	φθορεύω
νόας	n-p---ma-	νόος
༶	u--------	༶
Εἴ	c--------	εἰ
ποτέ	d--------	ποτε
τις	p-s---cn-	τις
μελάθρων	n-p---ng-	μέλαθρον
ἐμῶν	a-p---ng-	ἐμός
εἴσω	d--------	εἴσω
γένηται	v3sase---	γίγνομαι
","	u--------	","
εἶδεν	v3saia---	ὁράω
ἐμῆς	a-s---fg-	ἐμός
σοφίης	n-s---fg-	σοφία
θῶκον	n-s---ma-	θᾶκος
μέγαν	a-s---ma-	μέγας
","	u--------	","
εἶδεν	v3saia---	ὁράω
ἄνακτα	n-s---ma-	ἄναξ
","	u--------	","
εἶδεν	v3saia---	ὁράω
κόσμον	n-s---ma-	κόσμος
ἐμόν	a-s---ma-	ἐμός
","	u--------	","
εἶδεν	v3saia---	ὁράω
λόγον	n-s---ma-	λόγος
","	u--------	","
εἶδεν	v3saia---	ὁράω
ὅμιλον	n-s---ma-	ὅμιλος
","	u--------	","
εἶδεν	v3saia---	ὁράω
ἐμὴν	a-s---fa-	ἐμός
ἀγέλην	n-s---fa-	ἀγέλη
λογικὴν	a-s---fa-	λογικός
λόγοις	n-p---md-	λόγος
τραφεῖσαν	v-sappfa-	τρέφω
","	u--------	","
εἶδεν	v3saia---	ὁράω
ἄγαλμα	n-s---na-	ἄγαλμα
θεῖον	a-s---na-	θεῖος
θείαις	a-p---fd-	θεῖος
μαρμαῖρον	v-sppana-	μαρμαίρω
πραπίδεσιν	n-p---fd-	πραπίδες
.	u--------	.
Εἴ	c--------	εἴ
τις	p-s---cn-	τις
ἐμῆς	a-s---fg-	ἐμός
σοφίης	n-s---fg-	σοφία
εἴσω	d--------	εἴσω
δαπέδων	n-p---ng-	δάπεδον
γεγένηται	v3srse---	γίγνομαι
","	u--------	","
οὗτος	p-s---mn-	οὖτος
ἄνακτα	n-s---ma-	ἄναξ
θείων	a-p---ng-	θεῖος
ἀνακτόρων	n-p---ng-	ἀνάκτορον
τεθέαται	v3srie---	θεάομαι
","	u--------	","
οὗτος	p-s---mn-	οὗτος
γαῖαν	n-s---fa-	γαῖα
ἔλιπεν	v-saia---	λείπω
καὶ	c--------	καί
οὐρανῶν	n-p---mg-	οὔρανος
ἐντὸς	d--------	ἐντός
ὑπάρχει	v3spia---	ὑπάρχω
","	u--------	","
οὗτος	p-s---mn-	οὗτος
καὶ	d--------	καί
μακρῶν	a-p---mg-	μακρός
εἰς	r--------	εἰς
ἄφθιτον	a-s---fa-	ἄφθιτος
ἤλυθεν	v-saia---	εἶμι
ἕδρην	n-s---fa-	ἕδρα
καὶ	c--------	καί
μνήμην	n-s---fa-	μνήμη
ἀνθρώποισιν	n-p---md-	ἄνθρωπος
εἰς	r--------	εἰς
ἀίδιον	a-s---na-	ἀίδιος
κατέλειψεν	v3saia---	καταλείπω
.	u--------	.
Εἴπερ	c--------	εἴπερ
κατέγνως	v2saia---	καταγιγνώσκω
ἀτρεκῶς	d--------	ἀτρεκής
ἁμαρτάδος	n-s---fg-	ἀμαρτάς
·	u--------	·
Καὶ	c--------	καί
νητρεκῶς	d--------	νητρεκής
ἔφησθα	v2siia---	φημί
φεύγειν	v--pna---	φεύγω
τὸν	l-s---ma-	ὁ
βίον	n-s---ma-	βίος
·	u--------	·
Τὴν	l-s---fa-	ὁ
